TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-06,2026-08-06,CM,NSE,STK,3586,INE514Y01020,MOKSH,EQ,,,,,MOKSH ORNAMENTS LIMITED,10.59,11.25,10.41,11.14,11.2,10.57,,11.14,,,132281,1443504.16,334,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6713,INE893J01029,MOLDTKPAC,EQ,,,,,MOLD-TEK PACKAGING LTD,694.85,698.0,679.1,683.5,679.1,685.55,,683.44,,,74729,51476299.85,4502,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17625,INE835B01035,MOLDTECH,EQ,,,,,MOLD-TEK TECHNOLOGIES LTD,166.4,199.68,161.1,198.6,199.68,166.4,,198.58,,,3577835,675680738.26,37404,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7679,INE903D01011,MONARCH,EQ,,,,,MONARCH NETWORTH CAP LTD,398.95,398.95,386.0,388.6,387.3,390.55,,388.59,,,62306,24299524.95,2800,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759381,INE296Q01012,MONEYBOXX,EQ,,,,,MONEYBOXX FINANCE LIMITED,61.65,63.0,60.51,62.68,63.0,61.82,,62.15,,,8977,553480.71,194,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18392,INE0OIP01012,MONOPHARMA,SM,,,,,MONO PHARMACARE LIMITED,8.65,8.65,8.25,8.25,8.25,8.65,,8.25,,,34000,283100.0,14,F1,2000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,756958,INE1DV401010,MONOLITH,SM,,,,,MONOLITHISCH INDIA LTD,901.15,929.0,901.15,921.45,920.0,898.15,,921.45,,,28750,26425200.0,110,F1,250,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,5938,INE950M01013,MONTECARLO,EQ,,,,,MONTE CARLO FASHIONS LTD.,501.9,518.2,495.0,498.95,497.75,500.95,,498.97,,,199687,100886143.7,6952,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2259,INE083A01026,MOREPENLAB,EQ,,,,,MOREPEN LAB. LTD,76.39,83.5,75.11,79.42,79.55,76.95,,79.42,,,100581767,8049537291.51,255174,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15057,INE0N7S01028,MOS,ST,,,,,MOS UTILITY LIMITED,10.3,10.3,10.0,10.05,10.0,10.0,,10.05,,,160000,1626800.0,26,F1,4000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29459,INE935B01025,MOSCHIP,EQ,,,,,MOSCHIP TECHNOLOGIES LTD,208.5,210.99,208.01,209.21,209.4,208.57,,209.2,,,1091769,228716293.35,10886,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8596,INE0FS801015,MSUMI,EQ,,,,,MOTHERSON SUMI WRNG IND L,41.1,41.39,40.7,41.01,41.0,40.97,,41.01,,,10595418,435157600.39,48192,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,21423,INF247L01023,MOM100,EQ,,,,,MOTILAL OS MIDCAP100 ETF,69.48,69.48,67.85,68.41,68.6,68.52,,68.41,,,206391,14137531.08,2244,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22739,INF247L01AP3,MON100,EQ,,,,,MOTILAL OS NASDAQ100 ETF,332.58,332.58,327.32,332.36,332.58,321.82,,332.39,,,1424604,473742645.02,23377,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14947,INE338I01027,MOTILALOFS,EQ,,,,,MOTILAL OSWAL FIN LTD,881.95,882.6,863.5,874.0,874.0,880.0,,873.96,,,516195,449540000.3,19304,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19289,INF247L01536,MOM50,EQ,,,,,MOTILAL OSWAL M50 ETF,258.8,258.8,257.48,258.49,258.5,257.23,,258.49,,,2271,586429.44,100,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,1507,INF247L01AK4,MOGSEC,EQ,,,,,MOTILALAMC - G5,65.24,66.7,65.24,66.01,65.55,65.39,,65.57,,,46199,3038441.48,104,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757669,INF247L01FR8,MOALPHA50,EQ,,,,,MOTILALAMC - MOALPHA50,55.69,55.88,55.25,55.72,55.25,55.25,,55.72,,,19904,1106182.79,59,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,761693,INF247L01GV8,MOBANK10,EQ,,,,,MOTILALAMC - MOBANK10,17.57,17.57,17.08,17.12,17.18,17.24,,17.12,,,14342,246350.68,138,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,30065,INF247L01EV3,MOCAPITAL,EQ,,,,,MOTILALAMC - MOCAPITAL,54.09,54.09,52.45,52.61,52.79,52.78,,52.62,,,3659731,192658021.94,3391,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,24944,INF247L01DJ0,MODEFENCE,EQ,,,,,MOTILALAMC - MODEFENCE,102.97,106.39,102.14,106.1,106.0,102.97,,106.1,,,3287631,346851982.09,12054,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759374,INF247L01GH7,MOENERGY,EQ,,,,,MOTILALAMC - MOENERGY,39.0,39.34,38.3,38.71,38.84,38.77,,38.71,,,77906,3022966.76,675,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757791,INF247L01FY4,MOGOLD,EQ,,,,,MOTILALAMC - MOGOLD,144.15,146.25,144.15,146.05,146.2,142.7,,146.06,,,35624,5197184.15,690,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10508,INF247L01BB1,MOHEALTH,EQ,,,,,MOTILALAMC - MOHEALTH,51.97,52.15,51.72,51.9,51.72,51.57,,51.9,,,43542,2261817.44,486,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757031,INF247L01FL1,MOINFRA,EQ,,,,,MOTILALAMC - MOINFRA,60.56,60.86,60.43,60.7,60.7,60.95,,60.7,,,2399,145420.26,59,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759891,INF247L01GI5,MOIPO,EQ,,,,,MOTILALAMC - MOIPO,47.97,48.19,47.96,48.02,47.96,48.06,,48.02,,,2683,129229.53,35,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8654,INF247L01BL0,MOLOWVOL,EQ,,,,,MOTILALAMC - MOLOWVOL,38.62,38.62,37.28,37.64,37.56,37.68,,37.64,,,112450,4224707.62,75,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25606,INF247L01DK8,MOMENTUM50,EQ,,,,,MOTILALAMC - MOMENTUM50,55.06,55.06,53.41,53.71,53.71,53.72,,53.71,,,477428,25653342.39,1347,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,764402,INF247L01HG7,MOMETAL,EQ,,,,,MOTILALAMC - MOMETAL,13.29,13.29,13.15,13.17,13.17,12.88,,13.17,,,20965,277378.23,28,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757099,INF247L01FK3,MOMGF,EQ,,,,,MOTILALAMC - MOMGF,165.49,167.0,165.21,166.75,166.5,165.49,,166.75,,,1125,186819.47,16,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757817,INF247L01FQ0,MOMIDMTM,EQ,,,,,MOTILALAMC - MOMIDMTM,64.17,64.97,64.17,64.57,64.57,64.17,,64.57,,,235893,15232404.6,283,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,760054,INF247L01GK1,MOMNC,EQ,,,,,MOTILALAMC - MOMNC,33.4,33.54,33.4,33.49,33.49,33.4,,33.49,,,887,29671.47,11,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8182,INF247L01BK2,MOMOMENTUM,EQ,,,,,MOTILALAMC - MOMOMENTUM,62.4,62.83,62.4,62.56,62.59,62.4,,62.56,,,46740,2926926.32,400,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,756900,INF247L01FC0,MON50EQUAL,EQ,,,,,MOTILALAMC - MON50EQUAL,34.36,34.6,33.71,34.44,34.6,34.19,,34.44,,,3343,114845.1,58,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757167,INF247L01FD8,MONEXT50,EQ,,,,,MOTILALAMC - MONEXT50,74.98,74.98,73.6,74.12,73.96,74.37,,74.12,,,6220,462768.41,74,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759371,INF247L01GG9,MONIFTY100,EQ,,,,,MOTILALAMC - MONIFTY100,26.35,26.35,25.78,26.02,26.04,25.78,,26.02,,,41662,1082495.42,74,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19237,INF247L01BU1,MONIFTY500,EQ,,,,,MOTILALAMC - MONIFTY500,24.34,24.35,24.23,24.3,24.3,24.23,,24.3,,,462352,11243622.1,1206,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7422,INF247L01AU3,MONQ50,EQ,,,,,MOTILALAMC - MONQ50,146.87,146.88,145.26,146.88,146.88,142.52,,146.88,,,206443,30287725.78,2893,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,764405,INF247L01HH5,MOOILGAS,EQ,,,,,MOTILALAMC - MOOILGAS,11.24,11.35,11.23,11.3,11.28,11.3,,11.3,,,57530,650001.78,24,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757431,INF247L01FO5,MOPSE,EQ,,,,,MOTILALAMC - MOPSE,101.34,103.05,100.79,101.24,101.24,100.98,,101.24,,,1768,179551.44,29,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10822,INF247L01BH8,MOQUALITY,EQ,,,,,MOTILALAMC - MOQUALITY,206.25,206.5,202.53,205.72,204.0,204.8,,205.72,,,20463,4206992.39,25,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,23184,INF247L01CI4,MOREALTY,EQ,,,,,MOTILALAMC - MOREALTY,90.47,90.47,89.02,89.18,89.35,90.46,,89.17,,,591839,52959402.91,3229,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,760001,INF247L01GJ3,MOSERVICE,EQ,,,,,MOTILALAMC - MOSERVICE,31.68,31.83,31.65,31.76,31.77,31.67,,31.76,,,5399,171498.47,32,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,758457,INF247L01FZ1,MOSILVER,EQ,,,,,MOTILALAMC - MOSILVER,221.88,222.79,220.48,221.84,221.53,220.56,,221.84,,,25907,5748987.72,740,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,23181,INF247L01CH6,MOSMALL250,EQ,,,,,MOTILALAMC - MOSMALL250,18.48,18.64,18.28,18.46,18.5,18.42,,18.46,,,1266277,23385480.22,2075,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757443,INF247L01FP2,MOTOUR,EQ,,,,,MOTILALAMC - MOTOUR,81.03,81.2,80.1,80.45,80.7,81.15,,80.45,,,34811,2808688.56,306,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10825,INF247L01BE5,MOVALUE,EQ,,,,,MOTILALAMC - MOVALUE,115.36,115.99,115.06,115.86,115.98,115.36,,115.86,,,88920,10294447.09,555,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,13.91,13.94,13.8,13.87,13.84,13.88,,13.87,,,8364680,116187834.26,3818,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8793,INE861B01023,MOTOGENFIN,BE,,,,,MOTOR & GENERAL FINANCE L,25.99,26.25,25.92,25.92,25.92,25.99,,25.92,,,3857,100366.17,42,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757813,INE0XM301010,MMEL,ST,,,,,MOVING MEDIA ENTER LTD,29.95,29.95,29.95,29.95,29.95,30.0,,29.95,,,2000,59900.0,1,F1,2000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,4503,INE356A01018,MPHASIS,EQ,,,,,MPHASIS LIMITED,2456.8,2458.0,2395.8,2421.9,2421.9,2460.0,,2421.9,,,179783,436438334.4,15576,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10578,INE943D01017,MPSLTD,EQ,,,,,MPS LIMITED,2870.0,2873.6,2700.1,2763.9,2768.9,2873.7,,2764.18,,,56267,155868537.9,7393,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2277,INE883A01011,MRF,EQ,,,,,MRF LTD,134500.0,135150.0,133300.0,133930.0,133530.0,134405.0,,133927.9,,,3690,495677210.0,2629,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2283,INE103A01014,MRPL,EQ,,,,,MRPL,171.1,171.3,166.9,167.78,167.75,170.97,,167.77,,,3023271,508035988.81,20722,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,1628,INE495P01020,BECTORFOOD,EQ,,,,,MRS BECTORS FOOD SPE LTD,213.7,214.44,209.0,210.48,210.45,212.8,,210.47,,,1790852,380889685.47,16199,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11919,INE752G01015,MSPL,EQ,,,,,MSP STEEL & POWER LTD.,36.5,37.68,36.31,37.55,37.31,35.89,,37.56,,,2320928,86301355.37,6393,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,9356,INE255X01014,MSTCLTD,EQ,,,,,MSTC LIMITED,612.0,616.95,600.45,605.2,603.5,601.9,,605.2,,,114914,69695187.85,4677,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,31413,INE472M01018,MTEDUCARE,BE,,,,,MT EDUCARE LTD,2.05,2.05,1.92,1.94,1.93,1.98,,1.95,,,34810,67543.53,48,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2715,INE864I01014,MTARTECH,BE,,,,,MTAR TECHNOLOGIES LIMITED,6959.0,6959.0,6700.0,6959.0,6959.0,6628.0,,6958.93,,,346004,2402441771.0,14532,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19783,INE08KJ01020,MUFIN,EQ,,,,,MUFIN GREEN FINANCE LTD,134.4,135.5,132.25,134.07,132.8,134.45,,134.0,,,871081,117174039.57,4848,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11325,INE304A01026,MUKANDLTD,EQ,,,,,MUKAND LTD.,142.29,144.13,142.2,143.29,143.11,142.17,,143.3,,,85719,12285932.94,1450,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22980,INE0CG401037,MUKKA,EQ,,,,,MUKKA PROTEINS LIMITED,22.92,23.6,22.77,23.1,23.24,22.98,,23.1,,,239352,5554690.01,1119,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8691,INE374B01019,MUKTAARTS,BE,,,,,MUKTA ARTS LIMITED,56.95,58.99,54.52,58.78,58.78,56.94,,58.78,,,2428,138539.02,25,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,31181,INE745G01043,MCX,EQ,,,,,MULTI COMMODITY EXCHANGE,2620.5,2667.4,2617.2,2640.0,2640.0,2598.6,,2640.05,,,2085783,5512067171.6,91704,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759419,INE1K8Y01018,MUNISH,ST,,,,,MUNISH FORGE LIMITED,84.3,84.3,76.65,80.0,80.0,80.3,,80.0,,,56400,4472400.0,11,F1,1200,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13511,INE672B01032,MUNJALAU,EQ,,,,,MUNJAL AUTO IND. LTD.,104.0,104.59,103.1,103.66,103.74,104.4,,103.68,,,143099,14843593.11,1611,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2307,INE577A01027,MUNJALSHOW,EQ,,,,,MUNJAL SHOWA LTD,136.13,137.0,133.3,133.62,133.31,137.17,,133.61,,,51995,6993364.92,1332,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2313,INE692B01014,MURUDCERA,EQ,,,,,MURUDESHWAR CERAMICS LTD,31.0,31.63,30.82,30.95,30.94,31.1,,30.95,,,16526,514544.23,72,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19877,INE919I01024,RADIOCITY,EQ,,,,,MUSIC BROADCAST LIMITED,7.09,7.09,6.52,6.87,6.9,6.9,,6.87,,,45521,313890.57,160,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10415,INE296G01013,MUTHOOTCAP,EQ,,,,,MUTHOOT CAP SERV LTD,266.0,266.0,261.19,263.94,263.23,261.19,,264.02,,,30659,8109519.87,1132,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,23650,INE414G01012,MUTHOOTFIN,EQ,,,,,MUTHOOT FINANCE LIMITED,2933.0,2959.4,2881.2,2894.2,2894.2,2892.0,,2894.14,,,1271961,3724106973.0,73135,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,20831,INE046W01019,MUTHOOTMF,EQ,,,,,MUTHOOT MICROFIN LIMITED,232.6,240.0,220.5,221.94,222.65,230.16,,221.94,,,1069666,245689028.08,21240,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,764397,INE0OWZ01020,MVELECTRO,EQ,,,,,MV ELECTROSYSTEMS LIMITED,520.0,624.0,520.0,624.0,624.0,425.0,,623.96,,,17538016,10004370770.3,290235,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,763206,INE0JYY07026,10MWL29,N0,,,,,MWL 10% 2029,98513.0,99000.0,98513.0,98756.5,99000.0,97510.0,,98756.5,,,2,197513.0,2,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25208,INE0RVQ01016,MYMUDRA,SM,,,,,MY MUDRA FINCORP LIMITED,79.5,79.5,79.5,79.5,79.5,80.0,,79.5,,,1200,95400.0,1,F1,1200,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,20314,INE740D01017,NRAIL,EQ,,,,,N R AGARWAL INDS LTD,523.95,574.0,511.05,521.65,518.2,487.75,,521.72,,,178415,96160973.25,9495,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757492,INE104101014,NRVANDANA,ST,,,,,N R VANDANA TEX IND LTD,70.2,70.2,68.0,68.5,68.5,69.0,,68.5,,,111000,7573200.0,29,F1,3000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19111,INE365I01020,NBIFIN,EQ,,,,,N.B.I. IND. FIN. CO. LTD,2180.2,2183.2,2134.8,2158.1,2135.0,2131.4,,2158.1,,,135,291657.6,57,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,20425,INE295D01020,NACLIND,EQ,,,,,NACL INDUSTRIES LIMITED,181.45,182.77,176.62,178.14,178.8,180.83,,178.15,,,450992,81238281.12,7765,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18371,INE756C01015,NDGL,EQ,,,,,NAGA DHUNSERI GROUP LTD,2760.0,2760.0,2650.0,2750.0,2750.0,2756.6,,2750.0,,,121,328241.7,30,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14942,INE245I01016,NAGREEKCAP,EQ,,,,,NAGREEKA CAP & INFR.LTD,22.23,23.49,22.23,22.62,22.98,22.84,,22.62,,,13178,300358.11,128,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14702,INE123B01028,NAGREEKEXP,EQ,,,,,NAGREEKA EXPORTS LTD.,22.01,23.22,22.01,22.81,22.9,22.66,,22.81,,,3055,69740.37,56,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15360,INE049I01012,NAHARCAP,EQ,,,,,NAHAR CAP & FIN.,290.0,293.0,266.83,273.78,272.7,264.58,,273.7,,,78385,22012116.38,1707,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13106,INE289A01011,NAHARINDUS,EQ,,,,,NAHAR INDS ENT LTD,119.25,123.0,119.11,121.08,121.0,118.05,,121.08,,,13269,1607478.24,313,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14445,INE308A01027,NAHARPOLY,EQ,,,,,NAHAR POLY FILMS LIMITED,244.1,253.85,237.95,240.25,241.9,273.8,,240.25,,,174101,42694782.15,5299,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14440,INE290A01027,NAHARSPING,EQ,,,,,NAHAR SPINNING MILLS LTD.,346.0,349.0,303.25,309.8,309.0,328.95,,309.78,,,342549,113965207.9,6946,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,5404,INE236Y01012,NGIL,BE,,,,,NAKODA GROUP OF IND. LTD,41.43,41.43,38.0,38.52,38.55,39.87,,38.54,,,11278,438001.68,32,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11239,INE023A01030,NSIL,EQ,,,,,NALWA SONS INVESTMENT LTD,5726.0,5775.0,5671.0,5711.5,5675.0,5715.0,,5711.23,,,2315,13233692.0,438,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,23379,INE0RJM01010,NAMAN,SM,,,,,NAMAN INDUSTRE PRXIMA LTD,41.75,43.75,41.75,43.75,43.75,43.75,,43.75,,,6400,275760.0,6,F1,800,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25170,INE08NZ01012,NAMOEWASTE,ST,,,,,NAMO EWASTE MANAGEMENT L,275.2,275.4,274.95,275.4,275.4,277.05,,275.4,,,14400,3963400.0,18,F1,800,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,31258,INE875G01048,NDL,EQ,,,,,NANDAN DENIM LIMITED,2.4,2.4,2.28,2.31,2.33,2.37,,2.31,,,1228677,2864986.14,1028,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,5516,INE696V01013,JAIPURKURT,EQ,,,,,NANDANI CREATION LIMITED,27.8,27.8,26.16,26.53,26.5,27.3,,26.53,,,100854,2697717.83,173,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11840,INE410P01011,NH,EQ,,,,,NARAYANA HRUDAYALAYA LTD.,1912.5,1913.4,1877.1,1885.0,1881.0,1903.1,,1885.0,,,703113,1326410102.3,24614,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11627,INE117Z01029,NARMADA,EQ,,,,,NARMADA AGROBASE LIMITED,15.16,15.23,13.61,13.85,13.71,15.01,,13.85,,,2467878,34968060.6,6372,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,3918,INE987B01026,NATCOPHARM,EQ,,,,,NATCO PHARMA LTD.,918.75,932.0,910.0,912.5,910.5,917.55,,912.48,,,209740,192544881.55,19915,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11065,INE448G01010,NATHBIOGEN,EQ,,,,,NATH BIO-GENES (I) LTD,164.31,165.92,158.2,160.88,160.0,164.75,,160.94,,,48707,7877676.52,585,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,385.0,385.05,376.5,381.0,381.0,381.0,,381.0,,,6636333,2519978803.6,69614,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13925,INE870D01012,NFL,EQ,,,,,NATIONAL FERT. LTD,72.53,73.4,72.31,72.5,72.46,72.3,,72.49,,,379736,27580605.03,2413,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,762807,INE166R01015,NATIONSTD,EQ,,,,,NATIONAL STAND (INDIA) L,201.94,201.94,201.94,201.94,201.94,212.56,,202.06,,,4281,864505.14,153,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29583,INE936B01015,NATCAPSUQ,EQ,,,,,NATURAL CAPSULES LIMITED,150.0,159.99,145.61,149.91,149.75,148.14,,150.0,,,27472,4190517.48,468,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,4014,INE725A01030,NAVA,EQ,,,,,NAVA LIMITED,582.0,600.45,580.0,594.2,593.2,582.0,,594.17,,,401360,236927108.65,17758,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14672,INE048G01026,NAVINFLUOR,EQ,,,,,NAVIN FLUORINE INT. LTD,7950.0,8775.5,7834.5,8650.0,8619.0,7609.5,,8649.68,,,3853522,32151924086.5,393468,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10557,INE278M01019,NAVKARCORP,EQ,,,,,NAVKAR CORPORATION LTD.,102.14,102.79,100.02,100.9,100.61,102.12,,100.89,,,380301,38556427.44,3091,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29149,INE268H01044,NAVKARURB,BE,,,,,NAVKAR URBANSTRUCTURE LTD,1.04,1.04,1.0,1.01,1.02,1.01,,1.01,,,306954,309972.91,217,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2385,INE060A01024,NAVNETEDUL,EQ,,,,,NAVNEET EDUCATION LTD,128.4,130.44,126.68,127.93,127.25,127.36,,127.93,,,352474,45173119.7,6445,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2987,INE418L01047,NAZARA,EQ,,,,,NAZARA TECHNOLOGIES LTD,348.25,358.0,338.5,352.85,352.65,348.8,,352.87,,,5602341,1970354474.25,56937,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,31415,INE095N01031,NBCC,EQ,,,,,NBCC (INDIA) LIMITED,96.6,96.96,95.25,96.25,96.25,96.0,,96.25,,,6704370,645457157.66,31585,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2319,INE868B01028,NCC,EQ,,,,,NCC LIMITED,144.0,144.4,142.4,143.73,143.52,143.57,,143.73,,,1093984,157249343.62,12822,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14490,INE732C01016,NCLIND,EQ,,,,,NCL INDUSTRIES LIMITED,169.0,180.31,169.0,177.69,178.0,173.85,,177.62,,,72017,12743465.18,2400,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14547,INE353A01023,NDLVENTURE,EQ,,,,,NDL VENTURES LIMITED,126.47,128.8,126.06,128.37,128.5,127.31,,128.37,,,4426,565981.03,112,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22255,INE07OG01012,NDRAUTO,EQ,,,,,NDR AUTO COMPONENTS LTD,826.1,832.8,808.45,814.15,813.0,826.1,,814.07,,,18292,14990864.8,1414,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11427,INE155G01029,NDTV,EQ,,,,,NDTV LTD,77.17,77.83,76.94,77.38,77.2,77.17,,77.39,,,64051,4958517.07,935,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11930,INE023H01027,NECLIFE,BE,,,,,NECTAR LIFESCIENCES LTD.,10.43,10.73,10.4,10.5,10.45,10.61,,10.5,,,111259,1179117.08,316,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,27123,INE0N1401016,NEELAM,SM,,,,,NEELAM LINENS & GAR (I) L,8.85,8.85,8.85,8.85,8.85,9.25,,8.85,,,18000,159300.0,3,F1,6000,,,,,
